codigo;municipio;cor;valor_pct;Sigla
2926806;Rio do Antônio;Parda;49.34;BA
2926905;Rio do Pires;Preta;4.12;BA
2926905;Rio do Pires;Parda;47.09;BA
2927002;Rio Real;Preta;6.12;BA
2927002;Rio Real;Parda;69.14;BA
2927101;Rodelas;Preta;10.24;BA
2927101;Rodelas;Parda;46.9;BA
2927200;Ruy Barbosa;Preta;14.13;BA
2927200;Ruy Barbosa;Parda;64.9;BA
2927309;Salinas da Margarida;Preta;38.15;BA
2927309;Salinas da Margarida;Parda;52.83;BA
2927408;Salvador;Preta;27.4;BA
2927408;Salvador;Parda;51.83;BA
2927507;Santa Bárbara;Preta;14.56;BA
2927507;Santa Bárbara;Parda;71.66;BA
2927606;Santa Brígida;Preta;3.98;BA
2927606;Santa Brígida;Parda;70.3;BA
2927705;Santa Cruz Cabrália;Preta;8.07;BA
2927705;Santa Cruz Cabrália;Parda;58.68;BA
2927804;Santa Cruz da Vitória;Preta;7.99;BA
2927804;Santa Cruz da Vitória;Parda;72.91;BA
2927903;Santa Inês;Preta;13.96;BA
2927903;Santa Inês;Parda;65.02;BA
2928000;Santaluz;Preta;8.5;BA
2928000;Santaluz;Parda;66.64;BA
2928059;Santa Luzia;Preta;18.65;BA
2928059;Santa Luzia;Parda;67.22;BA
2928109;Santa Maria da Vitória;Preta;9.78;BA
2928109;Santa Maria da Vitória;Parda;59.18;BA
2928208;Santana;Preta;5.38;BA
2928208;Santana;Parda;60.61;BA
2928307;Santanópolis;Preta;26.97;BA
2928307;Santanópolis;Parda;63.84;BA
2928406;Santa Rita de Cássia;Preta;7.58;BA
2928406;Santa Rita de Cássia;Parda;68.43;BA
2928505;Santa Terezinha;Preta;16.63;BA
2928505;Santa Terezinha;Parda;62.92;BA
2928604;Santo Amaro;Preta;37.46;BA
2928604;Santo Amaro;Parda;51.93;BA
2928703;Santo Antônio de Jesus;Preta;23.8;BA
2928703;Santo Antônio de Jesus;Parda;52.65;BA
2928802;Santo Estêvão;Preta;21.15;BA
2928802;Santo Estêvão;Parda;64.88;BA
2928901;São Desidério;Preta;6.81;BA
2928901;São Desidério;Parda;65.18;BA
2928950;São Domingos;Preta;7.74;BA
2928950;São Domingos;Parda;68.93;BA
2929008;São Félix;Preta;29.28;BA
2929008;São Félix;Parda;58.16;BA
2929057;São Félix do Coribe;Preta;7.43;BA
2929057;São Félix do Coribe;Parda;57.62;BA
2929107;São Felipe;Preta;17.5;BA
2929107;São Felipe;Parda;62.17;BA
2929206;São Francisco do Conde;Preta;39.61;BA
2929206;São Francisco do Conde;Parda;52.25;BA
2929255;São Gabriel;Preta;9.28;BA
2929255;São Gabriel;Parda;62.91;BA
2929305;São Gonçalo dos Campos;Preta;43.09;BA
2929305;São Gonçalo dos Campos;Parda;49.38;BA
2929354;São José da Vitória;Preta;26.5;BA
2929354;São José da Vitória;Parda;59.53;BA
2929370;São José do Jacuípe;Preta;9.1;BA
2929370;São José do Jacuípe;Parda;63.72;BA
2929404;São Miguel das Matas;Preta;34.58;BA
2929404;São Miguel das Matas;Parda;44.52;BA
2929503;São Sebastião do Passé;Preta;31.23;BA
2929503;São Sebastião do Passé;Parda;56.52;BA
2929602;Sapeaçu;Preta;27.57;BA
2929602;Sapeaçu;Parda;58.31;BA
2929701;Sátiro Dias;Preta;18.64;BA
2929701;Sátiro Dias;Parda;56.47;BA
2929750;Saubara;Preta;33.71;BA
2929750;Saubara;Parda;56.0;BA
2929800;Saúde;Preta;13.02;BA
2929800;Saúde;Parda;68.89;BA
2929909;Seabra;Preta;11.59;BA
2929909;Seabra;Parda;61.99;BA
2930006;Sebastião Laranjeiras;Preta;3.59;BA
2930006;Sebastião Laranjeiras;Parda;75.47;BA
2930105;Senhor do Bonfim;Preta;8.07;BA
2930105;Senhor do Bonfim;Parda;62.81;BA
2930154;Serra do Ramalho;Preta;10.94;BA
2930154;Serra do Ramalho;Parda;64.94;BA
2930204;Sento Sé;Preta;10.14;BA
2930204;Sento Sé;Parda;68.57;BA
2930303;Serra Dourada;Preta;5.13;BA
2930303;Serra Dourada;Parda;67.36;BA
2930402;Serra Preta;Preta;20.08;BA
2930402;Serra Preta;Parda;66.64;BA
2930501;Serrinha;Preta;16.96;BA
2930501;Serrinha;Parda;60.79;BA
2930600;Serrolândia;Preta;8.57;BA
2930600;Serrolândia;Parda;66.07;BA
2930709;Simões Filho;Preta;27.53;BA
2930709;Simões Filho;Parda;58.24;BA
2930758;Sítio do Mato;Preta;15.7;BA
2930758;Sítio do Mato;Parda;65.85;BA
2930766;Sítio do Quinto;Preta;5.62;BA
2930766;Sítio do Quinto;Parda;64.09;BA
2930774;Sobradinho;Preta;11.63;BA
2930774;Sobradinho;Parda;63.6;BA
2930808;Souto Soares;Preta;6.99;BA
2930808;Souto Soares;Parda;65.0;BA
2930907;Tabocas do Brejo Velho;Preta;6.03;BA
2930907;Tabocas do Brejo Velho;Parda;62.46;BA
2931004;Tanhaçu;Preta;3.97;BA
2931004;Tanhaçu;Parda;56.8;BA
2931053;Tanque Novo;Preta;5.99;BA
2931053;Tanque Novo;Parda;55.72;BA
2931103;Tanquinho;Preta;32.64;BA
2931103;Tanquinho;Parda;55.33;BA
2931202;Taperoá;Preta;21.84;BA
2931202;Taperoá;Parda;66.34;BA
2931301;Tapiramutá;Preta;10.57;BA
2931301;Tapiramutá;Parda;71.31;BA
2931350;Teixeira de Freitas;Preta;10.59;BA
2931350;Teixeira de Freitas;Parda;59.46;BA
2931400;Teodoro Sampaio;Preta;19.25;BA
2931400;Teodoro Sampaio;Parda;70.71;BA
2931509;Teofilândia;Preta;24.06;BA
2931509;Teofilândia;Parda;54.67;BA
2931608;Teolândia;Preta;20.23;BA
2931608;Teolândia;Parda;65.09;BA
2931707;Terra Nova;Preta;21.46;BA
2931707;Terra Nova;Parda;71.12;BA
2931806;Tremedal;Preta;4.47;BA
2931806;Tremedal;Parda;63.5;BA
2931905;Tucano;Preta;6.75;BA
2931905;Tucano;Parda;58.24;BA
2932002;Uauá;Preta;5.04;BA
2932002;Uauá;Parda;60.29;BA
2932101;Ubaíra;Preta;11.65;BA
2932101;Ubaíra;Parda;65.22;BA
2932200;Ubaitaba;Preta;21.2;BA
2932200;Ubaitaba;Parda;62.48;BA
2932309;Ubatã;Preta;15.04;BA
2932309;Ubatã;Parda;70.75;BA
2932408;Uibaí;Preta;11.08;BA
2932408;Uibaí;Parda;56.89;BA
2932457;Umburanas;Preta;5.94;BA
2932457;Umburanas;Parda;73.8;BA
2932507;Una;Preta;11.1;BA
2932507;Una;Parda;77.11;BA
2932606;Urandi;Preta;4.14;BA
2932606;Urandi;Parda;67.96;BA
2932705;Uruçuca;Preta;20.88;BA
2932705;Uruçuca;Parda;61.42;BA
2932804;Utinga;Preta;7.92;BA
2932804;Utinga;Parda;68.88;BA
2932903;Valença;Preta;20.58;BA
2932903;Valença;Parda;61.55;BA
2933000;Valente;Preta;7.48;BA
2933000;Valente;Parda;61.66;BA
2933059;Várzea da Roça;Preta;9.61;BA
2933059;Várzea da Roça;Parda;51.78;BA
2933109;Várzea do Poço;Preta;5.41;BA
2933109;Várzea do Poço;Parda;60.58;BA
2933158;Várzea Nova;Preta;14.35;BA
2933158;Várzea Nova;Parda;61.56;BA
2933174;Varzedo;Preta;16.12;BA
2933174;Varzedo;Parda;64.65;BA
2933208;Vera Cruz;Preta;26.73;BA
2933208;Vera Cruz;Parda;62.26;BA
2933257;Vereda;Preta;7.15;BA
2933257;Vereda;Parda;62.01;BA
2933307;Vitória da Conquista;Preta;10.17;BA
2933307;Vitória da Conquista;Parda;56.82;BA
2933406;Wagner;Preta;11.23;BA
2933406;Wagner;Parda;74.35;BA
2933455;Wanderley;Preta;6.13;BA
2933455;Wanderley;Parda;65.78;BA
2933505;Wenceslau Guimarães;Preta;19.54;BA
2933505;Wenceslau Guimarães;Parda;65.47;BA
2933604;Xique-Xique;Preta;13.9;BA
2933604;Xique-Xique;Parda;67.21;BA
